"S","PropError","TransRateError","propRareSample","DOS","TotalTransitions","minSampleSize","SampleSize","AverageDurationError","TruePropRare","AverageDuration","Ant","TaskNumber"
2,0.0492992650919936,0.000104803797198743,0.356418918918919,0.556278869667603,266,408.925925925926,590,20616.2101204722,0.637623403677203,46.833896440778,8,8
2,0.401522302292102,0.000681097706765798,0,0.500158500135857,497,581.105263157895,590,22871.7583605748,0.488633275971379,32.4706419782873,9,9
4,0.236164689595866,7.9117825468664e-05,0.620805369127517,0.44780816954986,345,552.05,590,11920.1688486538,0.555475047550041,38.2951084989572,1,8
4,0.289225208903695,0.000146818698625605,0.667785234899329,0.496694140023549,436,69.00625,590,17461.3327341661,0.567611629381397,40.56269367177,2,7
4,0.0555255316704189,0.000241451233465879,0.288590604026846,0.579227425052079,423,56.9123711340206,590,5861.09470840013,0.548863327597138,36.4858087501349,3,7
4,0.353866962510091,0.000123629116456999,0.283557046979866,0.446200525314736,554,160.014492753623,590,10045.552157387,0.453944389095191,25.888764490278,4,8
4,0.032153562665644,3.52850834506101e-05,0.654362416107383,0.654707454034961,112,2208.2,590,129618.636456975,0.799927542795037,88.9685570909255,5,8
4,0.000530280471054798,6.13461124032954e-06,0.397651006711409,0.823419527216738,201,334.575757575758,590,3657.47001461634,0.651209129607825,31.3558501631184,6,6
4,0.0901656252328868,0.000158104543888462,0,0.665123177248438,417,1380.125,590,1208.65287013619,0.390816049270899,24.0353798961542,7,6
4,0.0275498515411024,6.76105190993307e-05,0.647651006711409,0.556278869667603,266,408.925925925926,590,11949.8252369063,0.637623403677203,46.833896440778,8,8
4,0.046849449740089,0.000142426710738136,0.496644295302013,0.500158500135857,497,581.105263157895,590,13910.2452638494,0.488633275971379,32.4706419782873,9,9
8,0.140030937094481,3.2995265912606e-05,0.248333333333333,0.44780816954986,345,552.05,590,17588.0313116897,0.555475047550041,38.2951084989572,1,8
8,0.106493940430068,4.47138389846457e-05,0.246666666666667,0.496694140023549,436,69.00625,590,10119.5484768961,0.567611629381397,40.56269367177,2,7
8,0.0363967889344158,0.00036611652949147,0.246666666666667,0.579227425052079,423,56.9123711340206,590,11384.1648699952,0.548863327597138,36.4858087501349,3,7
8,0.270235153219049,0.000233448980134643,0.54,0.446200525314736,554,160.014492753623,590,7774.80262786633,0.453944389095191,25.888764490278,4,8
8,0.0209339206806169,1.67719682135519e-05,0.616666666666667,0.654707454034961,112,2208.2,590,142859.866545711,0.799927542795037,88.9685570909255,5,8
8,0.0138790976561413,6.94557438196068e-06,0.738333333333333,0.823419527216738,201,334.575757575758,590,6439.81152640512,0.651209129607825,31.3558501631184,6,6
8,0.0340071590406697,6.90792430623828e-05,0.233333333333333,0.665123177248438,417,1380.125,590,725.326358010073,0.390816049270899,24.0353798961542,7,6
8,0.0937932760100567,5.49111154091604e-05,0,0.556278869667603,266,408.925925925926,590,22137.6890278049,0.637623403677203,46.833896440778,8,8
8,0.0352159095342793,4.54840527396503e-05,0.246666666666667,0.500158500135857,497,581.105263157895,590,19948.7217020518,0.488633275971379,32.4706419782873,9,9
16,0.0374835944618114,4.10128951369414e-05,0.235197368421053,0.44780816954986,345,552.05,590,14819.9868805518,0.555475047550041,38.2951084989572,1,8
16,0.0120443480092893,3.66832881041339e-05,0,0.496694140023549,436,69.00625,590,13642.6824905133,0.567611629381397,40.56269367177,2,7
16,0.0125032123604084,1.88816497891533e-05,0,0.579227425052079,423,56.9123711340206,590,15365.7283901087,0.548863327597138,36.4858087501349,3,7
16,0.0528238192254719,0.000149725693270865,0.246710526315789,0.446200525314736,554,160.014492753623,590,3261.88881197536,0.453944389095191,25.888764490278,4,8
16,0.00306575838276289,5.52361205869785e-05,0.243421052631579,0.654707454034961,112,2208.2,590,170846.79855564,0.799927542795037,88.9685570909255,5,8
16,0.00441733896886848,6.94557438196068e-06,0.564144736842105,0.823419527216738,201,334.575757575758,590,10054.7640426797,0.651209129607825,31.3558501631184,6,6
16,0.0102077141475761,6.68220881614884e-05,0,0.665123177248438,417,1380.125,590,1899.40320469368,0.390816049270899,24.0353798961542,7,6
16,0.00475898636307448,4.82435408221357e-05,0.337171052631579,0.556278869667603,266,408.925925925926,590,27463.7058228533,0.637623403677203,46.833896440778,8,8
16,0.0228446089196766,6.79204412249884e-05,0,0.500158500135857,497,581.105263157895,590,11923.2204157791,0.488633275971379,32.4706419782873,9,9
32,0.191709059639477,4.70887813048086e-05,0.440789473684211,0.44780816954986,345,552.05,590,19702.9488435832,0.555475047550041,38.2951084989572,1,8
32,0.0125775444037384,3.58374913281019e-05,0,0.496694140023549,436,69.00625,590,18603.184317999,0.567611629381397,40.56269367177,2,7
32,0.00535112196617931,3.50853348473857e-05,0,0.579227425052079,423,56.9123711340206,590,19581.9837909452,0.548863327597138,36.4858087501349,3,7
32,0.0307563803717116,0.000102874381420066,0,0.446200525314736,554,160.014492753623,590,6889.08956717325,0.453944389095191,25.888764490278,4,8
32,0.00170153881218591,1.64234380447007e-05,0.473684210526316,0.654707454034961,112,2208.2,590,186768.449291147,0.799927542795037,88.9685570909255,5,8
32,0.00109742094158705,1.97536145035348e-05,0,0.823419527216738,201,334.575757575758,590,12974.8762314479,0.651209129607825,31.3558501631184,6,6
32,0.0278830054543176,0.00011457499541105,0,0.665123177248438,417,1380.125,590,3396.92701847031,0.390816049270899,24.0353798961542,7,6
32,0.0460918014890141,3.25372912698925e-05,0,0.556278869667603,266,408.925925925926,590,31132.1225957769,0.637623403677203,46.833896440778,8,8
32,0.00894215665645076,8.37862006463984e-05,0,0.500158500135857,497,581.105263157895,590,16872.3656754006,0.488633275971379,32.4706419782873,9,9
64,0.00555193967954341,2.40203134567149e-05,0,0.44780816954986,345,552.05,590,22543.7142621911,0.555475047550041,38.2951084989572,1,8
64,0.199454495124243,5.1043849262641e-05,0.3734375,0.496694140023549,436,69.00625,590,22523.703130073,0.567611629381397,40.56269367177,2,7
64,0.0121416306663552,3.01313866320637e-05,0,0.579227425052079,423,56.9123711340206,590,22081.530091574,0.548863327597138,36.4858087501349,3,7
64,0.276287110485326,0.000190714896388964,0,0.446200525314736,554,160.014492753623,590,8179.51204068348,0.453944389095191,25.888764490278,4,8
64,0.0529475705432422,8.11608155930565e-06,0.196875,0.654707454034961,112,2208.2,590,197598.443145471,0.799927542795037,88.9685570909255,5,8
64,0.00293352607924176,0.605481148173896,0.2078125,0.823419527216738,201,334.575757575758,590,14695.3884480542,0.651209129607825,31.3558501631184,6,6
64,0.00160857447190189,6.43784265022076e-05,0,0.665123177248438,417,1380.125,590,4326.66082575773,0.390816049270899,24.0353798961542,7,6
64,0.0445281796096078,3.77311976315344e-05,0,0.556278869667603,266,408.925925925926,590,34950.9745197364,0.637623403677203,46.833896440778,8,8
64,0.017984485561739,0.000580365798464184,0,0.500158500135857,497,581.105263157895,590,19752.3739395831,0.488633275971379,32.4706419782873,9,9
128,0.0207379550380179,2.93756005439296e-05,0,0.44780816954986,345,552.05,590,24360.4980163744,0.555475047550041,38.2951084989572,1,8
128,0.0435789001820065,1.59015747089922e-05,0,0.496694140023549,436,69.00625,590,23451.3445521726,0.567611629381397,40.56269367177,2,7
128,0.517268309114017,0.166613084084104,0,0.579227425052079,423,56.9123711340206,590,25318.612716442,0.548863327597138,36.4858087501349,3,7
128,0.0115449677076276,9.54262307027553e-05,0.208333333333333,0.446200525314736,554,160.014492753623,590,8160.3644155565,0.453944389095191,25.888764490278,4,8
128,0.00439430720985506,1.12974761461277e-05,0.21484375,0.654707454034961,112,2208.2,590,202522.580300157,0.799927542795037,88.9685570909255,5,8
128,0.00650165937599531,1.74466830918479e-05,0.494791666666667,0.823419527216738,201,334.575757575758,590,15690.341995349,0.651209129607825,31.3558501631184,6,6
128,0.0124190881950051,5.88098987928826e-05,0,0.665123177248438,417,1380.125,590,5075.3611552061,0.390816049270899,24.0353798961542,7,6
128,0.00536346841347061,2.04318013533455e-05,0,0.556278869667603,266,408.925925925926,590,37209.3672949711,0.637623403677203,46.833896440778,8,8
128,0.0996816707933892,0.000789611455945705,0.17578125,0.500158500135857,497,581.105263157895,590,22643.8924522474,0.488633275971379,32.4706419782873,9,9
1,0.0893839948415727,0.000518333474403862,0.282094594594595,0.44780816954986,345,552.05,591,17927.202789665,0.555475047550041,38.2951084989572,1,8
1,0.209396172382835,0.000177061186201095,0.510135135135135,0.496694140023549,436,69.00625,591,11835.7962449692,0.567611629381397,40.56269367177,2,7
1,0.109456071025062,8.53349597555763e-05,0.449324324324324,0.579227425052079,423,56.9123711340206,591,4210.15384312015,0.548863327597138,36.4858087501349,3,7
1,0.145962214552046,0.000210994441477901,0.391891891891892,0.446200525314736,554,160.014492753623,591,4809.76962527439,0.453944389095191,25.888764490278,4,8
1,0.137775057264745,7.70417162351298e-06,0.689189189189189,0.654707454034961,112,2208.2,591,80509.5612599739,0.799927542795037,88.9685570909255,5,8
1,0.0278012712998599,4.88501315066866e-05,0.951013513513513,0.823419527216738,201,334.575757575758,591,27179.2954910433,0.651209129607825,31.3558501631184,6,6
1,0.134669740404702,5.94376459552322e-05,0,0.665123177248438,417,1380.125,591,1653.54184753085,0.390816049270899,24.0353798961542,7,6
1,0.328181230228807,0.000116551033434339,0.998310810810811,0.556278869667603,266,408.925925925926,591,266283.879844603,0.637623403677203,46.833896440778,8,8
1,0.365177980221065,0.000179838328028582,0.89527027027027,0.500158500135857,497,581.105263157895,591,23955.7470709013,0.488633275971379,32.4706419782873,9,9
2,0.0322628659867187,6.75919665924348e-05,0.498316498316498,0.44780816954986,345,552.05,591,1350.59166456599,0.555475047550041,38.2951084989572,1,8
2,0.226152520068224,0.000161422237569931,0.441077441077441,0.496694140023549,436,69.00625,591,17579.144302228,0.567611629381397,40.56269367177,2,7
2,0.090193722188343,6.2567960289712e-05,0.427609427609428,0.579227425052079,423,56.9123711340206,591,2605.38898344069,0.548863327597138,36.4858087501349,3,7
2,0.660006020891597,0.000370184653627737,0.703703703703704,0.446200525314736,554,160.014492753623,591,6498.94630304803,0.453944389095191,25.888764490278,4,8
2,0.222498844679942,1.40801287988833e-05,0.461279461279461,0.654707454034961,112,2208.2,591,188711.261385569,0.799927542795037,88.9685570909255,5,8
2,0.00272844749463759,1.22938478733745e-05,0.78956228956229,0.823419527216738,201,334.575757575758,591,2369.77377317598,0.651209129607825,31.3558501631184,6,6
2,0.117198377070466,6.468768899427e-05,0.597643097643098,0.665123177248438,417,1380.125,591,5604.26900544333,0.390816049270899,24.0353798961542,7,6
2,0.201982778664152,4.45996337803897e-05,0.853535353535353,0.556278869667603,266,408.925925925926,591,31208.0172923741,0.637623403677203,46.833896440778,8,8
2,0.471760442994761,0.000304917570888917,0.702020202020202,0.500158500135857,497,581.105263157895,591,5227.46190847604,0.488633275971379,32.4706419782873,9,9
4,0.00903289657163794,5.86455287221394e-05,0,0.44780816954986,345,552.05,591,8707.46825754254,0.555475047550041,38.2951084989572,1,8
4,0.381414922538458,0.000169561071929201,0.597315436241611,0.496694140023549,436,69.00625,591,18190.243691489,0.567611629381397,40.56269367177,2,7
4,0.0524334362026925,0.000208102247906444,0.332214765100671,0.579227425052079,423,56.9123711340206,591,4332.55222296472,0.548863327597138,36.4858087501349,3,7
4,0.0380534684191705,9.34764317693593e-05,0,0.446200525314736,554,160.014492753623,591,6270.53770765414,0.453944389095191,25.888764490278,4,8
4,0.0081704183396842,7.81475091533613e-05,0.214765100671141,0.654707454034961,112,2208.2,591,119994.645748544,0.799927542795037,88.9685570909255,5,8
4,0.0316588551510989,1.56446917530397e-05,0.394295302013423,0.823419527216738,201,334.575757575758,591,3920.11911047609,0.651209129607825,31.3558501631184,6,6
4,0.00981485186618244,7.18930629113566e-05,0,0.665123177248438,417,1380.125,591,1693.27886611023,0.390816049270899,24.0353798961542,7,6
4,0.0587873035792226,8.93245870044078e-05,0.248322147651007,0.556278869667603,266,408.925925925926,591,20440.1932195581,0.637623403677203,46.833896440778,8,8
4,0.0519820644079824,0.0001563474693701,0.248322147651007,0.500158500135857,497,581.105263157895,591,15736.0118927369,0.488633275971379,32.4706419782873,9,9
8,0.376167017209973,7.60900229934089e-05,0.555,0.44780816954986,345,552.05,591,20596.9197391376,0.555475047550041,38.2951084989572,1,8
8,0.0657083835800409,1.82621750590517e-05,0.37,0.496694140023549,436,69.00625,591,13589.7932897949,0.567611629381397,40.56269367177,2,7
8,0.224761394005765,0.000270633501774671,0.74,0.579227425052079,423,56.9123711340206,591,8878.56043259745,0.548863327597138,36.4858087501349,3,7
8,0.404055407498718,0.000190737220942909,0.246666666666667,0.446200525314736,554,160.014492753623,591,4834.7430272445,0.453944389095191,25.888764490278,4,8
8,0.0408927004733663,1.93343326333329e-05,0.616666666666667,0.654707454034961,112,2208.2,591,140136.814783704,0.799927542795037,88.9685570909255,5,8
8,0.00432284754904665,1.78315528443344e-05,0.493333333333333,0.823419527216738,201,334.575757575758,591,7149.65127007521,0.651209129607825,31.3558501631184,6,6
8,0.190294987964425,3.16679472342096e-05,0.231666666666667,0.665123177248438,417,1380.125,591,3095.75895947842,0.390816049270899,24.0353798961542,7,6
8,0.0916026991673119,1.53641282481511e-05,0.246666666666667,0.556278869667603,266,408.925925925926,591,18194.3302488536,0.637623403677203,46.833896440778,8,8
8,0.0300081869645613,3.0079887978635e-05,0,0.500158500135857,497,581.105263157895,591,10005.1921081865,0.488633275971379,32.4706419782873,9,9
16,0.0267292261687919,0.000108998121644105,0,0.44780816954986,345,552.05,591,15387.2655974404,0.555475047550041,38.2951084989572,1,8
16,0.167916475365926,0.000134517281945668,0.425986842105263,0.496694140023549,436,69.00625,591,11458.054567578,0.567611629381397,40.56269367177,2,7
16,0.00983810888610131,0.28984011829992,0,0.579227425052079,423,56.9123711340206,591,15939.5554528546,0.548863327597138,36.4858087501349,3,7
16,0.276135818208411,0.000218540231671431,0.243421052631579,0.446200525314736,554,160.014492753623,591,5110.3567606316,0.453944389095191,25.888764490278,4,8
16,0.0114675463777578,8.50288356002362e-06,0.243421052631579,0.654707454034961,112,2208.2,591,171032.220618587,0.799927542795037,88.9685570909255,5,8
16,0.00229497968400892,1.31422838179172e-05,0.335526315789474,0.823419527216738,201,334.575757575758,591,9901.70761821088,0.651209129607825,31.3558501631184,6,6
16,0.000168016297494939,9.98958424443663e-05,0,0.665123177248438,417,1380.125,591,3186.50487946748,0.390816049270899,24.0353798961542,7,6
16,0.0529981566175923,6.55776841496588e-05,0,0.556278869667603,266,408.925925925926,591,28023.930001249,0.637623403677203,46.833896440778,8,8
16,0.039039635893975,0.000100923901698267,0,0.500158500135857,497,581.105263157895,591,18548.6775122028,0.488633275971379,32.4706419782873,9,9
32,0.0336740860612327,3.83113361641655e-05,0,0.44780816954986,345,552.05,591,19006.7908399114,0.555475047550041,38.2951084989572,1,8
32,0.00500578220929139,4.70464577534681e-05,0,0.496694140023549,436,69.00625,591,18023.3004949077,0.567611629381397,40.56269367177,2,7
32,0.0146543822879416,3.95293378780369e-05,0,0.579227425052079,423,56.9123711340206,591,19846.1230431644,0.548863327597138,36.4858087501349,3,7
32,0.00729398860413736,0.0356878250337515,0,0.446200525314736,554,160.014492753623,591,6103.61979063492,0.453944389095191,25.888764490278,4,8
32,0.00398041231911883,3.24438519432058e-05,0,0.654707454034961,112,2208.2,591,187400.641552469,0.799927542795037,88.9685570909255,5,8
32,0.0118841090756575,4.78107002877499e-05,0.820723684210526,0.823419527216738,201,334.575757575758,591,12698.9885580946,0.651209129607825,31.3558501631184,6,6
32,0.00264917112724851,3.74648955245161e-05,0,0.665123177248438,417,1380.125,591,3302.09126182017,0.390816049270899,24.0353798961542,7,6
32,0.0491156694220605,2.1982135721018e-05,0,0.556278869667603,266,408.925925925926,591,31317.7004148582,0.637623403677203,46.833896440778,8,8
32,0.0287826693016587,2.53497037642666e-05,0,0.500158500135857,497,581.105263157895,591,16645.9158248107,0.488633275971379,32.4706419782873,9,9
64,0.0231430715576316,5.17347968818497e-05,0,0.44780816954986,345,552.05,591,22728.4794403441,0.555475047550041,38.2951084989572,1,8
